Player,Year,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
s_Stanislav_Medvedenko,2007,C,27,14.0,0.0,5.8,0.9,2.1,0.414,0.1,0.1,0.5,0.8,1.9,0.407,0.431,1.2,1.4,0.85,0.3,0.7,1.0,0.1,0.0,0.1,0.4,1.1
s_Pops_Mensah-Bonsu,2007,PF,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.647,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.8,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_C.J._Miles,2007,SG,19,37.0,13.0,10.1,1.1,3.1,0.345,0.2,0.9,0.219,0.9,2.3,0.393,0.375,0.4,0.6,0.609,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6
s_Darko_Milicic,2007,PF,21,80.0,16.0,23.9,3.1,6.9,0.454,0.0,0.0,0.0,3.1,6.8,0.455,0.454,1.8,2.9,0.613,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7
s_Andre_Miller,2007,PG,30,80.0,79.0,37.1,5.3,11.4,0.466,0.1,0.4,0.143,5.2,10.9,0.479,0.469,2.8,3.5,0.784,1.2,3.2,4.4,7.8,1.4,0.1,2.8,2.3
s_Brad_Miller,2007,C,30,63.0,56.0,28.3,3.6,7.8,0.453,0.1,0.5,0.152,3.5,7.3,0.475,0.459,1.8,2.4,0.772,1.3,5.1,6.4,3.6,0.6,0.6,1.7,2.5
s_Mike_Miller,2007,SG,26,70.0,69.0,39.1,6.6,14.4,0.46,2.9,7.1,0.406,3.8,7.3,0.514,0.56,2.3,2.9,0.793,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2.0
s_Paul_Millsap,2007,PF,21,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.526,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,5.2,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Yao_Ming,2007,C,26,48.0,48.0,33.8,8.8,17.1,0.516,0.0,0.0,0.0,8.8,17.0,0.518,0.516,7.4,8.6,0.862,2.1,7.3,9.4,2.0,0.4,2.0,3.5,3.3
s_Cuttino_Mobley,2007,SG,31,78.0,73.0,36.4,5.0,11.3,0.44,1.3,3.2,0.411,3.7,8.2,0.451,0.497,2.6,3.1,0.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4
s_Nazr_Mohammed,2007,C,29,51.0,33.0,15.2,2.3,4.4,0.532,0.0,0.0,,2.3,4.4,0.532,0.532,1.0,1.6,0.61,1.7,2.7,4.5,0.2,0.5,0.8,0.8,2.6
s_Mikki_Moore,2007,C,31,79.0,55.0,26.4,3.9,6.4,0.609,0.0,0.0,0.0,3.9,6.4,0.61,0.609,2.0,3.0,0.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3
s_Randolph_Morris,2007,C,21,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.167,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.8,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Adam_Morrison,2007,PF,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.422,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,2.9,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Alonzo_Mourning,2007,C,36,77.0,43.0,20.4,3.1,5.5,0.56,0.0,0.0,,3.1,5.5,0.56,0.56,2.4,4.0,0.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8
s_Troy_Murphy,2007,PF,26,68.0,48.0,27.2,3.9,8.5,0.458,0.9,2.2,0.395,3.1,6.4,0.479,0.508,1.6,2.1,0.745,1.5,4.6,6.1,1.9,0.7,0.6,1.1,2.9
s_Ronald_Murray,2007,SG,27,69.0,18.0,21.4,2.6,6.3,0.404,0.3,1.2,0.289,2.2,5.1,0.431,0.432,1.3,1.7,0.725,0.4,1.3,1.6,2.7,0.7,0.2,1.3,1.4
s_Dikembe_Mutombo,2007,C,40,75.0,33.0,17.2,1.1,2.0,0.556,0.0,0.0,,1.1,2.0,0.556,0.556,0.8,1.2,0.69,2.2,4.3,6.5,0.2,0.3,1.0,0.5,2.1
s_Bostjan_Nachbar,2007,SF,26,76.0,1.0,20.2,3.0,6.5,0.457,1.5,3.5,0.423,1.5,3.0,0.496,0.57,1.7,2.2,0.805,0.4,3.0,3.3,0.8,0.4,0.3,0.9,2.4
s_Eduardo_Najera,2007,PF,30,75.0,36.0,22.1,2.7,4.7,0.576,0.0,0.2,0.083,2.7,4.6,0.594,0.578,1.2,1.6,0.715,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8
s_Steve_Nash,2007,PG,32,76.0,76.0,35.3,6.8,12.8,0.532,2.1,4.5,0.455,4.8,8.3,0.575,0.613,2.9,3.3,0.899,0.4,3.1,3.5,11.6,0.8,0.1,3.8,1.5
s_Jameer_Nelson,2007,PG,24,77.0,77.0,30.3,4.9,11.4,0.43,0.8,2.5,0.335,4.0,8.8,0.457,0.467,2.4,2.9,0.828,0.6,2.4,3.1,4.3,0.9,0.1,2.4,2.9
s_Rasho_Nesterovic,2007,C,30,80.0,73.0,21.0,2.9,5.3,0.546,0.0,0.0,0.0,2.9,5.3,0.548,0.546,0.4,0.6,0.68,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4
s_Ira_Newble,2007,SF,32,15.0,1.0,8.6,1.1,2.5,0.432,0.5,1.0,0.533,0.5,1.5,0.364,0.541,0.4,0.7,0.6,0.9,1.1,2.0,0.1,0.4,0.0,0.2,1.1
s_Andres_Nocioni,2007,PF,27,53.0,31.0,26.5,5.2,11.0,0.467,1.5,3.9,0.383,3.6,7.1,0.515,0.536,2.3,2.7,0.848,0.8,4.9,5.7,1.1,0.5,0.5,2.0,3.1
s_David_Noel,2007,PF,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.415,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.8,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Steve_Novak,2007,SF,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.49,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,0.7,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Dirk_Nowitzki,2007,PF,28,78.0,78.0,36.2,8.6,17.2,0.502,0.9,2.2,0.416,7.7,15.0,0.515,0.529,6.4,7.1,0.904,1.6,7.3,8.9,3.4,0.7,0.8,2.1,2.2
s_Patrick_O_Bryant,2007,C,20,16.0,0.0,7.4,0.6,2.0,0.313,0.0,0.0,,0.6,2.0,0.313,0.313,0.7,1.1,0.647,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.6
s_Jermaine_O_Neal,2007,C,28,69.0,69.0,35.6,7.2,16.5,0.436,0.0,0.1,0.0,7.2,16.4,0.439,0.436,5.0,6.5,0.767,2.2,7.4,9.6,2.4,0.7,2.6,2.9,3.4
s_Shaquille_O_Neal,2007,C,34,40.0,39.0,28.4,7.1,12.0,0.591,0.0,0.0,,7.1,12.0,0.591,0.591,3.1,7.4,0.422,2.4,5.0,7.4,2.0,0.2,1.4,2.4,3.5
s_Fabricio_Oberto,2007,PF,31,79.0,33.0,17.3,2.0,3.6,0.562,0.0,0.0,,2.0,3.6,0.562,0.562,0.4,0.6,0.647,1.7,3.0,4.7,0.9,0.3,0.3,0.9,2.7
s_Lamar_Odom,2007,PF,27,56.0,56.0,39.3,5.7,12.2,0.468,1.0,3.3,0.297,4.7,8.9,0.531,0.508,3.5,5.1,0.7,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3
s_Emeka_Okafor,2007,C,24,67.0,65.0,34.8,5.9,11.0,0.532,0.0,0.0,,5.9,11.0,0.532,0.532,2.6,4.4,0.593,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1
s_Mehmet_Okur,2007,C,27,80.0,80.0,33.3,6.1,13.3,0.462,1.6,4.2,0.384,4.5,9.1,0.498,0.523,3.7,4.8,0.765,2.0,5.2,7.2,2.0,0.5,0.5,1.6,3.2
s_Kevin_Ollie,2007,PG,34,53.0,23.0,17.3,1.5,3.5,0.433,0.0,0.0,0.0,1.5,3.5,0.438,0.433,0.7,0.8,0.822,0.2,1.2,1.4,2.5,0.4,0.0,0.9,1.4
s_Michael_Olowokandi,2007,C,31,24.0,0.0,9.8,0.8,1.9,0.413,0.0,0.0,,0.8,1.9,0.413,0.413,0.1,0.1,0.667,0.6,1.4,2.0,0.2,0.3,0.5,0.7,2.0
s_Bo_Outlaw,2007,PF,35,41.0,0.0,11.2,0.8,1.2,0.667,0.0,0.0,,0.8,1.2,0.667,0.667,0.3,0.5,0.591,1.1,1.4,2.6,0.4,0.4,0.1,0.5,1.4
s_Travis_Outlaw,2007,PF,22,67.0,1.0,22.9,3.7,8.5,0.434,0.1,0.6,0.27,3.5,7.9,0.445,0.443,2.1,2.7,0.79,1.0,2.3,3.2,0.8,0.9,1.1,1.0,2.2
s_Zaza_Pachulia,2007,C,22,72.0,47.0,28.1,4.0,8.5,0.474,0.0,0.0,0.0,4.0,8.5,0.475,0.474,4.1,5.2,0.786,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7
s_Scott_Padgett,2007,PF,30,31.0,0.0,7.5,0.5,1.8,0.286,0.3,1.1,0.242,0.3,0.7,0.348,0.357,0.2,0.4,0.462,0.5,1.2,1.7,0.3,0.2,0.1,0.3,1.1
s_Jannero_Pargo,2007,PG,27,82.0,7.0,20.9,3.5,8.4,0.409,1.0,2.5,0.388,2.5,5.9,0.418,0.467,1.3,1.5,0.852,0.2,2.0,2.2,2.5,0.6,0.0,1.5,1.5
s_Anthony_Parker,2007,SG,31,73.0,73.0,33.4,4.5,9.4,0.477,1.6,3.6,0.441,2.9,5.8,0.5,0.561,1.8,2.2,0.835,0.8,3.1,3.9,2.1,1.0,0.2,1.0,1.8
s_Smush_Parker,2007,PG,25,82.0,80.0,30.0,4.2,9.6,0.436,1.3,3.7,0.365,2.8,5.9,0.479,0.506,1.4,2.1,0.646,0.5,2.0,2.5,2.8,1.5,0.1,1.9,2.6
s_Tony_Parker,2007,PG,24,77.0,77.0,32.5,7.4,14.2,0.52,0.2,0.5,0.395,7.2,13.7,0.525,0.527,3.6,4.5,0.783,0.4,2.8,3.2,5.5,1.1,0.1,2.5,1.8
s_Ruben_Patterson,2007,SF,31,81.0,53.0,31.0,5.9,10.7,0.548,0.0,0.2,0.158,5.8,10.5,0.557,0.55,3.0,4.6,0.641,2.3,3.1,5.4,2.9,1.4,0.3,2.5,2.9
s_Chris_Paul,2007,PG,21,64.0,64.0,36.8,6.0,13.6,0.437,0.8,2.2,0.35,5.2,11.4,0.455,0.466,4.6,5.6,0.818,0.8,3.5,4.4,8.9,1.8,0.0,2.5,2.4
s_Sasha_Pavlovic,2007,SG,23,67.0,28.0,22.9,3.3,7.3,0.453,0.9,2.2,0.405,2.4,5.1,0.474,0.514,1.5,1.9,0.794,0.3,2.0,2.4,1.6,0.8,0.3,1.5,2.2
s_Gary_Payton,2007,PG,38,68.0,28.0,22.1,2.1,5.4,0.393,0.5,1.8,0.26,1.6,3.6,0.461,0.437,0.6,0.8,0.667,0.3,1.7,1.9,3.0,0.6,0.0,1.0,1.7
s_Kendrick_Perkins,2007,C,22,72.0,53.0,21.9,1.8,3.7,0.491,0.0,0.0,0.0,1.8,3.7,0.496,0.491,0.8,1.4,0.6,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3.0
s_Morris_Peterson,2007,SF,29,71.0,12.0,21.3,3.1,7.3,0.429,1.5,4.2,0.359,1.6,3.1,0.523,0.532,1.2,1.7,0.683,0.5,2.9,3.3,0.7,0.6,0.2,0.7,1.8
s_Johan_Petro,2007,C,21,81.0,13.0,18.6,2.8,5.4,0.516,0.0,0.0,,2.8,5.4,0.516,0.516,0.6,1.0,0.649,1.1,3.0,4.1,0.6,0.5,0.6,1.0,2.9
s_Eric_Piatkowski,2007,SG,36,11.0,0.0,6.6,0.8,2.3,0.36,0.6,1.6,0.389,0.2,0.6,0.286,0.5,0.2,0.2,1.0,0.2,0.6,0.8,0.4,0.0,0.1,0.5,0.5
s_Paul_Pierce,2007,SG,29,47.0,46.0,37.0,7.9,18.1,0.439,2.3,5.9,0.389,5.7,12.2,0.463,0.502,6.8,8.6,0.796,0.8,5.1,5.9,4.1,1.0,0.3,3.2,2.6
s_Mickael_Pietrus,2007,SF,24,72.0,38.0,26.9,4.0,8.1,0.488,1.3,3.3,0.388,2.7,4.8,0.558,0.567,1.9,2.9,0.648,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1
s_Kevinn_Pinkney,2007,PF,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.463,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,2.5,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Scot_Pollard,2007,C,31,24.0,0.0,4.5,0.5,1.1,0.423,0.0,0.0,,0.5,1.1,0.423,0.423,0.1,0.2,0.5,0.6,0.7,1.3,0.1,0.2,0.0,0.2,1.1
s_James_Posey,2007,SF,30,71.0,19.0,27.0,2.6,6.1,0.431,1.4,3.6,0.375,1.3,2.4,0.514,0.543,1.1,1.4,0.827,0.9,4.1,5.0,1.3,1.0,0.3,0.8,2.7
s_Vitaly_Potapenko,2007,C,31,3.0,0.0,4.3,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.7,1.0
s_Leon_Powe,2007,C,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.446,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,3.4,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Josh_Powell,2007,PF,24,37.0,0.0,9.5,1.2,2.5,0.462,0.0,0.0,,1.2,2.5,0.462,0.462,0.8,1.1,0.714,0.6,1.7,2.4,0.6,0.1,0.3,0.8,1.6
s_Roger_Powell,2007,SF,24,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.0,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.0,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Ronnie_Price,2007,PG,23,58.0,1.0,9.7,1.2,3.0,0.39,0.4,1.1,0.323,0.8,1.8,0.43,0.451,0.6,0.9,0.673,0.3,1.0,1.2,0.8,0.5,0.1,0.6,1.1
s_Tayshaun_Prince,2007,SF,26,82.0,82.0,36.6,5.6,12.2,0.46,1.0,2.6,0.386,4.6,9.6,0.48,0.501,2.1,2.7,0.768,1.8,3.5,5.2,2.8,0.6,0.7,1.2,1.4
s_Joel_Przybilla,2007,C,27,43.0,43.0,16.3,0.9,1.8,0.474,0.0,0.0,,0.9,1.8,0.474,0.474,0.2,0.6,0.37,1.4,2.5,3.9,0.3,0.2,1.6,0.9,2.9
s_Chris_Quinn,2007,PG,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.443,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,0.7,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Vladimir_Radmanovic,2007,PF,26,55.0,15.0,17.9,2.4,5.7,0.424,0.7,2.1,0.339,1.7,3.6,0.475,0.487,1.0,1.3,0.726,1.0,2.3,3.3,1.2,0.5,0.3,1.3,2.3
s_Shavlik_Randolph,2007,PF,23,13.0,6.0,13.8,1.8,3.7,0.479,0.0,0.0,,1.8,3.7,0.479,0.479,0.9,1.7,0.545,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8
s_Zach_Randolph,2007,PF,25,68.0,67.0,35.7,8.8,18.9,0.467,0.2,0.7,0.292,8.6,18.2,0.473,0.472,5.8,7.1,0.819,2.9,7.2,10.1,2.2,0.8,0.2,3.2,2.7
s_Theo_Ratliff,2007,C,33,2.0,2.0,22.0,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,1.5,2.0,0.75,1.0,2.5,3.5,0.0,0.5,1.5,0.5,3.0
s_Allan_Ray,2007,SG,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.479,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.5,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Michael_Redd,2007,SF,27,53.0,53.0,38.4,9.0,19.3,0.465,2.2,5.8,0.382,6.8,13.6,0.501,0.522,6.5,7.8,0.829,0.8,2.9,3.7,2.3,1.2,0.2,2.3,1.5
s_J.J._Redick,2007,PG,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.508,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.2,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Justin_Reed,2007,PF,25,41.0,3.0,7.8,1.0,2.6,0.374,0.0,0.0,,1.0,2.6,0.374,0.374,0.6,0.7,0.867,0.4,0.8,1.1,0.4,0.1,0.1,0.5,1.1
s_Jared_Reiner,2007,C,24,27.0,2.0,9.0,0.6,1.6,0.349,0.0,0.0,,0.6,1.6,0.349,0.349,0.1,0.4,0.3,0.8,1.9,2.6,0.5,0.2,0.2,0.5,1.7
s_Jason_Richardson,2007,SG,26,51.0,49.0,32.8,6.0,14.4,0.417,2.2,5.9,0.365,3.8,8.5,0.453,0.492,1.8,2.7,0.657,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5
s_Jeremy_Richardson,2007,SG-SF,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.667,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,0.3,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Quentin_Richardson,2007,SF,26,49.0,47.0,33.1,4.7,11.1,0.418,2.0,5.3,0.376,2.7,5.9,0.456,0.507,1.7,2.4,0.692,1.3,5.9,7.2,2.2,0.7,0.1,1.4,2.7
s_Luke_Ridnour,2007,PG,25,71.0,58.0,29.5,4.2,9.8,0.433,0.7,2.0,0.353,3.5,7.8,0.453,0.468,1.8,2.2,0.805,0.4,1.9,2.3,5.2,1.2,0.3,2.2,2.5
s_Anthony_Roberson,2007,PG,23,20.0,1.0,11.4,2.2,5.2,0.423,1.1,2.8,0.382,1.2,2.5,0.469,0.524,0.1,0.2,0.667,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4
s_Lawrence_Roberts,2007,PF,24,54.0,18.0,17.9,1.7,3.9,0.452,0.0,0.0,0.0,1.7,3.8,0.456,0.452,1.8,2.4,0.725,1.9,3.0,4.8,0.6,0.7,0.2,0.7,2.5
s_Bernard_Robinson,2007,SG-SF,26,31.0,0.0,9.0,0.6,2.0,0.306,0.0,0.1,0.0,0.6,1.9,0.317,0.306,0.7,0.9,0.852,0.3,1.2,1.5,0.6,0.5,0.1,0.5,1.0
s_Clifford_Robinson,2007,C,40,50.0,1.0,19.1,1.6,4.4,0.372,0.5,1.3,0.379,1.1,3.0,0.368,0.429,0.3,0.7,0.444,0.6,1.8,2.4,1.0,0.2,0.5,0.6,2.0
s_Nate_Robinson,2007,PG,22,64.0,5.0,21.2,3.5,8.2,0.434,1.3,3.3,0.39,2.3,4.8,0.465,0.513,1.7,2.2,0.777,0.9,1.5,2.4,1.4,0.8,0.1,1.1,2.5
s_Sergio_Rodriguez,2007,PG,20,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.473,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.4,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Rajon_Rondo,2007,PG,20,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.424,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,3.7,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Jalen_Rose,2007,SF,34,29.0,0.0,8.5,1.3,3.0,0.442,0.7,1.6,0.447,0.6,1.3,0.436,0.564,0.4,0.4,0.917,0.1,0.7,0.8,0.6,0.2,0.1,0.3,0.8
s_Malik_Rose,2007,PF,32,65.0,2.0,12.5,1.1,2.9,0.398,0.0,0.1,0.25,1.1,2.7,0.404,0.403,0.6,0.8,0.808,0.7,2.0,2.7,1.0,0.4,0.1,1.0,1.8
s_Quinton_Ross,2007,SG,25,81.0,43.0,21.0,2.2,4.7,0.467,0.0,0.1,0.2,2.2,4.6,0.474,0.47,0.8,1.1,0.782,0.7,1.6,2.3,1.1,0.9,0.4,0.4,2.2
s_Brandon_Roy,2007,SG,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.492,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,4.4,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Michael_Ruffin,2007,PF,30,30.0,0.0,9.0,0.2,0.6,0.278,0.0,0.0,,0.2,0.6,0.278,0.278,0.2,0.6,0.368,1.2,0.9,2.1,0.2,0.2,0.3,0.4,1.4
s_John_Salmons,2007,SG,27,79.0,19.0,27.0,3.0,6.5,0.456,0.5,1.4,0.357,2.5,5.1,0.484,0.495,2.0,2.6,0.779,0.6,2.7,3.3,3.2,0.9,0.3,1.5,2.2
s_Jamal_Sampson,2007,C,23,22.0,3.0,5.7,0.4,0.6,0.643,0.0,0.0,0.0,0.4,0.6,0.692,0.643,0.3,0.6,0.429,0.7,1.5,2.2,0.2,0.1,0.3,0.5,0.8
s_Brian_Scalabrine,2007,PF,28,54.0,17.0,19.0,1.4,3.5,0.403,0.8,2.0,0.4,0.6,1.5,0.407,0.518,0.3,0.4,0.783,0.4,1.5,1.9,1.1,0.4,0.3,0.8,2.4
s_Luke_Schenscher,2007,C,24,11.0,0.0,10.7,0.6,2.1,0.304,0.0,0.0,,0.6,2.1,0.304,0.304,0.5,0.6,0.714,0.9,1.4,2.3,0.1,0.2,0.4,0.4,2.3
s_Thabo_Sefolosha,2007,SG,22,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.455,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,2.2,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Mouhamed_Sene,2007,C,20,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.367,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,1.6,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Wayne_Simien,2007,PF,23,8.0,0.0,11.6,1.1,2.9,0.391,0.0,0.0,,1.1,2.9,0.391,0.391,0.6,0.9,0.714,0.6,0.8,1.4,0.5,0.3,0.0,0.4,1.6
s_Cedric_Simmons,2007,PF,21,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.417,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,2.5,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_James_Singleton,2007,PF,25,53.0,0.0,7.1,0.6,1.5,0.366,0.1,0.3,0.214,0.5,1.3,0.397,0.384,0.4,0.5,0.759,0.7,1.3,2.0,0.3,0.3,0.3,0.3,0.8
s_Brian_Skinner,2007,PF,30,67.0,44.0,22.7,1.9,3.8,0.49,0.0,0.0,,1.9,3.8,0.49,0.49,0.7,1.2,0.582,1.6,4.2,5.7,0.9,0.3,1.0,1.1,2.9
s_Uros_Slokar,2007,C,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.558,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,0.7,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Craig_Smith,2007,PF,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.531,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,5.1,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_J.R._Smith,2007,SG,21,63.0,24.0,23.3,4.5,10.2,0.441,2.4,6.1,0.39,2.1,4.2,0.515,0.557,1.6,2.0,0.81,0.5,1.8,2.3,1.4,0.8,0.1,1.3,2.3
s_Joe_Smith,2007,PF,31,65.0,11.0,23.1,3.3,7.3,0.449,0.0,0.1,0.0,3.3,7.3,0.453,0.449,1.9,2.3,0.845,1.8,4.3,6.2,0.8,0.6,0.4,1.2,2.3
s_Josh_Smith,2007,SF,21,72.0,72.0,36.8,6.1,13.8,0.439,0.5,2.1,0.25,5.5,11.7,0.473,0.458,3.7,5.4,0.693,2.3,6.3,8.6,3.3,1.4,2.9,3.2,3.3
s_Steven_Smith,2007,PF,23,40.2125,6.625,12.4300424123,1.54327785621,3.67326537194,0.420137860989,0.263104470043,0.78428946871,0.335468574473,1.28017338617,2.88897590323,0.443123594329,0.25,0.790966382473,1.1542774696,0.685248047634,0.639199293619,1.3766742584,0.8,0.79174043297,0.388436477913,11.6,0.713521401185,1.38259288149
s_Eric_Snow,2007,PG,33,82.0,45.0,23.5,1.6,4.0,0.417,0.0,0.0,0.0,1.6,3.9,0.422,0.417,0.9,1.4,0.637,0.4,1.9,2.3,4.0,0.7,0.2,1.4,2.3
s_Kirk_Snyder,2007,SF,23,39.0,1.0,14.4,1.7,3.7,0.452,0.3,1.1,0.25,1.4,2.6,0.539,0.49,1.3,1.9,0.653,0.4,1.7,2.1,1.0,0.3,0.3,0.7,1.3
s_Darius_Songaila,2007,PF,28,37.0,1.0,18.9,3.2,6.1,0.524,0.0,0.1,0.0,3.2,6.0,0.529,0.524,1.2,1.5,0.852,1.2,2.4,3.6,1.0,0.5,0.3,1.2,2.8
